,strain,gene,hit_score,hit_id,description
7375,Fusobacterium_nucleatum,kce,475.2,NZ_LN831027.1_458/1-271,Fusobacterium_nucleatum_kce
7376,Fusobacterium_nucleatum,kdd,610.1,NZ_LN831027.1_459/1-344,Fusobacterium_nucleatum_kdd
7377,Fusobacterium_nucleatum,ptb,86.4,NZ_LN831027.1_977/13-321,Fusobacterium_nucleatum_ptb
7378,Fusobacterium_nucleatum,thl,623.1,NZ_LN831027.1_1754/1-401,Fusobacterium_nucleatum_thl
7379,Fusobacterium_periodonticum,abfH,130.3,NZ_GG665897.1_60/76-378,Fusobacterium_periodonticum_abfH
7380,Fusobacterium_periodonticum,abfT,662.9,NZ_GG665898.1_595/3-432,Fusobacterium_periodonticum_abfT
7381,Fusobacterium_periodonticum,atoA,368.7,NZ_GG665893.1_157/3-215,Fusobacterium_periodonticum_atoA
7382,Fusobacterium_periodonticum,atoD,366.2,NZ_GG665893.1_158/3-216,Fusobacterium_periodonticum_atoD
7383,Fusobacterium_periodonticum,bcd,937.8,NZ_GG665895.1_21/1-636,Fusobacterium_periodonticum_bcd
7384,Fusobacterium_periodonticum,buk,76.8,NZ_GG665896.1_81/1-22,Fusobacterium_periodonticum_buk
7385,Fusobacterium_periodonticum,but,406.5,NZ_GG665898.1_595/3-433,Fusobacterium_periodonticum_but
7386,Fusobacterium_periodonticum,cro,456.8,NZ_GG665898.1_817/1-251,Fusobacterium_periodonticum_cro
7387,Fusobacterium_periodonticum,gcdA,1135.7,NZ_GG665898.1_218/2-584,Fusobacterium_periodonticum_gcdA
7388,Fusobacterium_periodonticum,gcdB,507.8,NZ_GG665898.1_219/4-267,Fusobacterium_periodonticum_gcdB
7389,Fusobacterium_periodonticum,gctA,569.1,NZ_GG665898.1_220/1-319,Fusobacterium_periodonticum_gctA
7390,Fusobacterium_periodonticum,gctB,507.8,NZ_GG665898.1_219/4-267,Fusobacterium_periodonticum_gctB
7391,Fusobacterium_periodonticum,hbd,444.8,NZ_GG665898.1_818/1-279,Fusobacterium_periodonticum_hbd
7392,Fusobacterium_periodonticum,hgdA,849.4,NZ_GG665898.1_215/1-420,Fusobacterium_periodonticum_hgdA
7393,Fusobacterium_periodonticum,hgdB,698.0,NZ_GG665898.1_214/1-381,Fusobacterium_periodonticum_hgdB
7394,Fusobacterium_periodonticum,hgdC,478.0,NZ_GG665898.1_216/1-261,Fusobacterium_periodonticum_hgdC
7395,Fusobacterium_periodonticum,kal,231.8,NZ_GG665893.1_169/1-126,Fusobacterium_periodonticum_kal
7396,Fusobacterium_periodonticum,kamA,712.8,NZ_GG665893.1_166/1-419,Fusobacterium_periodonticum_kamA
7397,Fusobacterium_periodonticum,kamD,999.1,NZ_GG665893.1_163/2-516,Fusobacterium_periodonticum_kamD
7398,Fusobacterium_periodonticum,kamE,483.5,NZ_GG665893.1_162/1-261,Fusobacterium_periodonticum_kamE
7399,Fusobacterium_periodonticum,kce,474.6,NZ_GG665893.1_168/1-271,Fusobacterium_periodonticum_kce
7400,Fusobacterium_periodonticum,kdd,604.1,NZ_GG665893.1_167/1-344,Fusobacterium_periodonticum_kdd
7401,Fusobacterium_periodonticum,ptb,81.3,NZ_GG665896.1_83/13-322,Fusobacterium_periodonticum_ptb
7402,Fusobacterium_periodonticum,thl,619.8,NZ_GG665898.1_726/1-401,Fusobacterium_periodonticum_thl
7403,Fusobacterium_russii,abfH,69.5,NZ_KB906906.1_22/79-364,Fusobacterium_russii_abfH
7404,Fusobacterium_russii,abfT,31.8,NZ_KB906926.1_28/2-45,Fusobacterium_russii_abfT
7405,Fusobacterium_russii,atoA,351.8,NZ_KB906926.1_29/3-214,Fusobacterium_russii_atoA
7406,Fusobacterium_russii,atoD,365.6,NZ_KB906926.1_28/3-216,Fusobacterium_russii_atoD
7407,Fusobacterium_russii,bcd,922.7,NZ_KB906906.1_29/1-634,Fusobacterium_russii_bcd
7408,Fusobacterium_russii,buk,84.0,NZ_KB906906.1_185/191-339,Fusobacterium_russii_buk
7409,Fusobacterium_russii,but,23.3,NZ_KB906926.1_28/2-47,Fusobacterium_russii_but
7410,Fusobacterium_russii,cro,487.0,NZ_KB906906.1_24/1-258,Fusobacterium_russii_cro
7411,Fusobacterium_russii,gcdA,1134.9,NZ_KB906908.1_89/1-585,Fusobacterium_russii_gcdA
7412,Fusobacterium_russii,gcdB,533.9,NZ_KB906908.1_88/4-266,Fusobacterium_russii_gcdB
7413,Fusobacterium_russii,gctA,606.6,NZ_KB906908.1_87/1-320,Fusobacterium_russii_gctA
7414,Fusobacterium_russii,gctB,533.9,NZ_KB906908.1_88/4-266,Fusobacterium_russii_gctB
7415,Fusobacterium_russii,hbd,445.8,NZ_KB906906.1_25/1-279,Fusobacterium_russii_hbd
7416,Fusobacterium_russii,hgdA,853.3,NZ_KB906908.1_92/1-421,Fusobacterium_russii_hgdA
7417,Fusobacterium_russii,hgdB,703.0,NZ_KB906908.1_93/1-381,Fusobacterium_russii_hgdB
7418,Fusobacterium_russii,hgdC,469.6,NZ_KB906908.1_91/2-263,Fusobacterium_russii_hgdC
7419,Fusobacterium_russii,kal,236.2,NZ_KB906912.1_5/1-127,Fusobacterium_russii_kal
7420,Fusobacterium_russii,kamA,703.8,NZ_KB906912.1_8/3-419,Fusobacterium_russii_kamA
7421,Fusobacterium_russii,kamD,998.9,NZ_KB906912.1_11/1-518,Fusobacterium_russii_kamD
7422,Fusobacterium_russii,kamE,479.8,NZ_KB906912.1_12/1-261,Fusobacterium_russii_kamE
7423,Fusobacterium_russii,kce,465.5,NZ_KB906912.1_6/1-271,Fusobacterium_russii_kce
7424,Fusobacterium_russii,kdd,600.4,NZ_KB906912.1_7/1-344,Fusobacterium_russii_kdd
7425,Fusobacterium_russii,ptb,93.6,NZ_KB906906.1_184/7-324,Fusobacterium_russii_ptb
7426,Fusobacterium_russii,thl,608.0,NZ_KB906916.1_13/1-401,Fusobacterium_russii_thl
7427,Fusobacterium_varium,abfD,884.3,NZ_CP028103.1_2077/1-482,Fusobacterium_varium_abfD
7428,Fusobacterium_varium,abfH,218.0,NZ_CP028103.1_515/69-383,Fusobacterium_varium_abfH
7429,Fusobacterium_varium,abfT,735.0,NZ_CP028103.1_2079/1-430,Fusobacterium_varium_abfT
7430,Fusobacterium_varium,atoA,374.6,NZ_CP028103.1_1540/4-219,Fusobacterium_varium_atoA
7431,Fusobacterium_varium,atoD,368.1,NZ_CP028103.1_1539/3-215,Fusobacterium_varium_atoD
7432,Fusobacterium_varium,bcd,929.8,NZ_CP028103.1_1632/1-636,Fusobacterium_varium_bcd
7433,Fusobacterium_varium,buk,79.5,NZ_CP028103.1_1962/1-22,Fusobacterium_varium_buk
7434,Fusobacterium_varium,but,446.8,NZ_CP028103.1_2079/1-426,Fusobacterium_varium_but
7435,Fusobacterium_varium,cro,477.5,NZ_CP028103.1_2878/1-257,Fusobacterium_varium_cro
7436,Fusobacterium_varium,gcdA,1172.4,NZ_CP028103.1_907/1-585,Fusobacterium_varium_gcdA
7437,Fusobacterium_varium,gcdB,537.6,NZ_CP028103.1_908/1-264,Fusobacterium_varium_gcdB
7438,Fusobacterium_varium,gctA,612.8,NZ_CP028103.1_909/1-319,Fusobacterium_varium_gctA
7439,Fusobacterium_varium,gctB,537.6,NZ_CP028103.1_908/1-264,Fusobacterium_varium_gctB
7440,Fusobacterium_varium,hbd,446.7,NZ_CP028103.1_2877/1-279,Fusobacterium_varium_hbd
7441,Fusobacterium_varium,hgdA,850.1,NZ_CP028103.1_904/1-422,Fusobacterium_varium_hgdA
7442,Fusobacterium_varium,hgdB,702.6,NZ_CP028103.1_903/1-382,Fusobacterium_varium_hgdB
7443,Fusobacterium_varium,hgdC,466.9,NZ_CP028103.1_905/2-262,Fusobacterium_varium_hgdC
7444,Fusobacterium_varium,kal,233.6,NZ_CP028103.1_2769/1-127,Fusobacterium_varium_kal
7445,Fusobacterium_varium,kamA,723.6,NZ_CP028103.1_2766/3-414,Fusobacterium_varium_kamA
7446,Fusobacterium_varium,kamD,1006.0,NZ_CP028103.1_2763/1-517,Fusobacterium_varium_kamD
7447,Fusobacterium_varium,kamE,482.4,NZ_CP028103.1_2762/1-261,Fusobacterium_varium_kamE
7448,Fusobacterium_varium,kce,472.1,NZ_CP028103.1_2768/1-271,Fusobacterium_varium_kce
7449,Fusobacterium_varium,kdd,601.3,NZ_CP028103.1_2767/1-345,Fusobacterium_varium_kdd
7450,Fusobacterium_varium,ptb,80.0,NZ_CP028103.1_1963/10-331,Fusobacterium_varium_ptb
7451,Fusobacterium_varium,thl,691.6,NZ_CP028103.1_2879/1-392,Fusobacterium_varium_thl
7452,Gallibacterium_anatis,abfH,152.4,NZ_JPJK01000050.1_28/68-382,Gallibacterium_anatis_abfH
7453,Gallibacterium_anatis,abfT,15.6,NZ_JPJK01000043.1_7/75-121,Gallibacterium_anatis_abfT
7454,Gallibacterium_anatis,buk,81.8,NZ_JPJK01000020.1_6/4-24,Gallibacterium_anatis_buk
7455,Gallibacterium_anatis,cro,248.8,NZ_JPJK01000003.1_115/21-280,Gallibacterium_anatis_cro
7456,Gallibacterium_anatis,hbd,247.4,NZ_JPJK01000011.1_37/314-617,Gallibacterium_anatis_hbd
7457,Gallibacterium_anatis,kal,23.5,NZ_JPJK01000008.1_88/57-95,Gallibacterium_anatis_kal
7458,Gallibacterium_anatis,kamA,267.6,NZ_JPJK01000011.1_2/9-329,Gallibacterium_anatis_kamA
7459,Gallibacterium_anatis,ptb,105.2,NZ_JPJK01000020.1_5/397-711,Gallibacterium_anatis_ptb
7460,Gallibacterium_anatis,thl,255.5,NZ_JPJK01000011.1_38/12-434,Gallibacterium_anatis_thl
7461,Gemella_asaccharolytica,abfH,124.5,NZ_KQ959880.1_2/232-532,Gemella_asaccharolytica_abfH
7462,Gemella_asaccharolytica,buk,58.8,NZ_KQ959861.1_101/2-24,Gemella_asaccharolytica_buk
7463,Gemella_asaccharolytica,hbd,25.4,NZ_KQ959857.1_17/148-239,Gemella_asaccharolytica_hbd
7464,Gemella_asaccharolytica,ptb,71.4,NZ_KQ959911.1_4/9-82,Gemella_asaccharolytica_ptb
7465,Gemella_asaccharolytica,thl,632.4,NZ_KQ959897.1_5/1-391,Gemella_asaccharolytica_thl
7466,Gemella_haemolysans,abfT,17.1,NZ_LR134484.1_23/75-116,Gemella_haemolysans_abfT
7467,Gemella_haemolysans,bcd,189.5,NZ_LR134484.1_643/6-368,Gemella_haemolysans_bcd
7468,Gemella_haemolysans,buk,65.7,NZ_LR134484.1_864/2-24,Gemella_haemolysans_buk
7469,Gemella_haemolysans,cro,13.8,NZ_LR134484.1_392/175-210,Gemella_haemolysans_cro
7470,Gemella_haemolysans,hbd,21.4,NZ_LR134484.1_1626/161-215,Gemella_haemolysans_hbd
7471,Gemella_haemolysans,hgdC,22.4,NZ_LR134484.1_1575/3-30,Gemella_haemolysans_hgdC
7472,Gemella_haemolysans,kamA,17.5,NZ_LR134484.1_462/13-81,Gemella_haemolysans_kamA
7473,Gemella_haemolysans,ptb,103.8,NZ_LR134484.1_1372/6-93,Gemella_haemolysans_ptb
7474,Gemella_haemolysans,thl,633.9,NZ_LR134484.1_1598/1-391,Gemella_haemolysans_thl
7475,Gemella_morbillorum,abfD,11.5,NZ_CP046314.1_1444/5-57,Gemella_morbillorum_abfD
7476,Gemella_morbillorum,abfH,121.2,NZ_CP046314.1_1532/470-762,Gemella_morbillorum_abfH
7477,Gemella_morbillorum,abfT,13.5,NZ_CP046314.1_771/75-116,Gemella_morbillorum_abfT
7478,Gemella_morbillorum,buk,66.6,NZ_CP046314.1_1107/2-24,Gemella_morbillorum_buk
7479,Gemella_morbillorum,hbd,21.2,NZ_CP046314.1_733/6-38,Gemella_morbillorum_hbd
7480,Gemella_morbillorum,hgdC,27.4,NZ_CP046314.1_201/3-30,Gemella_morbillorum_hgdC
7481,Gemella_morbillorum,kamA,14.9,NZ_CP046314.1_382/15-81,Gemella_morbillorum_kamA
7482,Gemella_morbillorum,ptb,93.6,NZ_CP046314.1_15/5-91,Gemella_morbillorum_ptb
7483,Gemella_morbillorum,thl,646.1,NZ_CP046314.1_723/1-391,Gemella_morbillorum_thl
7484,Gemella_sanguinis,abfT,12.6,NZ_CP046313.1_876/75-116,Gemella_sanguinis_abfT
7485,Gemella_sanguinis,buk,68.6,NZ_CP046313.1_1587/2-24,Gemella_sanguinis_buk
7486,Gemella_sanguinis,cro,16.7,NZ_CP046313.1_504/175-211,Gemella_sanguinis_cro
7487,Gemella_sanguinis,hbd,22.0,NZ_CP046313.1_940/5-37,Gemella_sanguinis_hbd
7488,Gemella_sanguinis,hgdB,17.3,NZ_CP046313.1_1456/21-53,Gemella_sanguinis_hgdB
7489,Gemella_sanguinis,hgdC,24.9,NZ_CP046313.1_727/3-30,Gemella_sanguinis_hgdC
7490,Gemella_sanguinis,kamA,17.9,NZ_CP046313.1_419/15-81,Gemella_sanguinis_kamA
7491,Gemella_sanguinis,kdd,33.8,NZ_CP046313.1_1188/158-260,Gemella_sanguinis_kdd
7492,Gemella_sanguinis,ptb,103.9,NZ_CP046313.1_1109/6-90,Gemella_sanguinis_ptb
7493,Gemella_sanguinis,thl,647.2,NZ_CP046313.1_949/1-391,Gemella_sanguinis_thl
7494,Gemmiger_formicilis,abfH,109.7,NZ_CABIYV010000002.1_410/66-301,Gemmiger_formicilis_abfH
7495,Gemmiger_formicilis,bcd,718.4,NZ_CABIYV010000002.1_99/1-389,Gemmiger_formicilis_bcd
7496,Gemmiger_formicilis,buk,565.7,NZ_CABIYV010000002.1_93/2-355,Gemmiger_formicilis_buk
7497,Gemmiger_formicilis,cro,445.9,NZ_CABIYV010000002.1_97/1-260,Gemmiger_formicilis_cro
7498,Gemmiger_formicilis,gcdA,23.2,NZ_CABIYV010000004.1_55/213-263,Gemmiger_formicilis_gcdA
7499,Gemmiger_formicilis,hbd,427.4,NZ_CABIYV010000002.1_98/1-285,Gemmiger_formicilis_hbd
7500,Gemmiger_formicilis,hgdC,229.4,NZ_CABIYV010000002.1_57/3-253,Gemmiger_formicilis_hgdC
7501,Gemmiger_formicilis,kamA,13.5,NZ_CABIYV010000004.1_45/54-124,Gemmiger_formicilis_kamA
7502,Gemmiger_formicilis,kamE,15.4,NZ_CABIYV010000002.1_315/199-231,Gemmiger_formicilis_kamE
7503,Gemmiger_formicilis,ptb,428.2,NZ_CABIYV010000002.1_94/2-298,Gemmiger_formicilis_ptb
7504,Gemmiger_formicilis,thl,664.9,NZ_CABIYV010000002.1_96/1-403,Gemmiger_formicilis_thl
7505,Geobacillus_stearothermophilus,abfH,145.8,NZ_JALS01000086.1_4/458-806,Geobacillus_stearothermophilus_abfH
7506,Geobacillus_stearothermophilus,bcd,211.9,NZ_JALS01000050.1_52/5-334,Geobacillus_stearothermophilus_bcd
7507,Geobacillus_stearothermophilus,buk,602.8,NZ_JALS01000056.1_62/5-358,Geobacillus_stearothermophilus_buk
7508,Geobacillus_stearothermophilus,cro,410.3,NZ_JALS01000014.1_17/1-257,Geobacillus_stearothermophilus_cro
7509,Geobacillus_stearothermophilus,gcdA,85.4,NZ_JALS01000056.1_80/83-375,Geobacillus_stearothermophilus_gcdA
7510,Geobacillus_stearothermophilus,hbd,113.1,NZ_JALS01000053.1_92/3-186,Geobacillus_stearothermophilus_hbd
7511,Geobacillus_stearothermophilus,hgdC,16.9,NZ_JALS01000072.1_4/4-35,Geobacillus_stearothermophilus_hgdC
7512,Geobacillus_stearothermophilus,kamA,14.3,NZ_JALS01000006.1_66/36-111,Geobacillus_stearothermophilus_kamA
7513,Geobacillus_stearothermophilus,ptb,448.0,NZ_JALS01000056.1_60/2-298,Geobacillus_stearothermophilus_ptb
7514,Geobacillus_stearothermophilus,thl,52.7,NZ_JALS01000037.1_25/144-193,Geobacillus_stearothermophilus_thl
7515,Geobacillus_vulcani,abfD,200.9,NZ_JPOI01000001.1_1378/1-439,Geobacillus_vulcani_abfD
7516,Geobacillus_vulcani,abfH,191.6,NZ_JPOI01000001.1_2573/84-385,Geobacillus_vulcani_abfH
7517,Geobacillus_vulcani,bcd,763.6,NZ_JPOI01000001.1_1051/1-378,Geobacillus_vulcani_bcd
7518,Geobacillus_vulcani,buk,598.5,NZ_JPOI01000001.1_2085/5-358,Geobacillus_vulcani_buk
7519,Geobacillus_vulcani,cro,439.9,NZ_JPOI01000001.1_2972/1-259,Geobacillus_vulcani_cro
7520,Geobacillus_vulcani,gcdA,196.2,NZ_JPOI01000001.1_2816/3-448,Geobacillus_vulcani_gcdA
7521,Geobacillus_vulcani,hbd,476.3,NZ_JPOI01000001.1_1049/1-283,Geobacillus_vulcani_hbd
7522,Geobacillus_vulcani,hgdC,18.2,NZ_JPOI01000001.1_708/4-35,Geobacillus_vulcani_hgdC
7523,Geobacillus_vulcani,kal,13.5,NZ_JPOI01000001.1_2344/66-130,Geobacillus_vulcani_kal
7524,Geobacillus_vulcani,kamA,14.3,NZ_JPOI01000001.1_531/37-111,Geobacillus_vulcani_kamA
7525,Geobacillus_vulcani,kdd,14.4,NZ_JPOI01000001.1_1662/161-299,Geobacillus_vulcani_kdd
7526,Geobacillus_vulcani,ptb,445.0,NZ_JPOI01000001.1_2083/2-299,Geobacillus_vulcani_ptb
7527,Geobacillus_vulcani,thl,647.6,NZ_JPOI01000001.1_1048/1-391,Geobacillus_vulcani_thl
7528,Georgenia_muralis,abfH,119.3,NZ_RKRA01000001.1_211/522-754,Georgenia_muralis_abfH
7529,Georgenia_muralis,abfT,14.1,NZ_RKRA01000001.1_1638/16-54,Georgenia_muralis_abfT
7530,Georgenia_muralis,atoA,291.2,NZ_RKRA01000001.1_1637/4-215,Georgenia_muralis_atoA
7531,Georgenia_muralis,atoD,213.0,NZ_RKRA01000001.1_1638/16-248,Georgenia_muralis_atoD
7532,Georgenia_muralis,bcd,309.0,NZ_RKRA01000001.1_1781/76-469,Georgenia_muralis_bcd
7533,Georgenia_muralis,buk,75.8,NZ_RKRA01000001.1_2037/174-338,Georgenia_muralis_buk
7534,Georgenia_muralis,cro,316.1,NZ_RKRA01000001.1_684/26-271,Georgenia_muralis_cro
7535,Georgenia_muralis,gcdA,172.4,NZ_RKRA01000001.1_2551/7-478,Georgenia_muralis_gcdA
7536,Georgenia_muralis,gctA,22.0,NZ_RKRA01000001.1_1638/16-127,Georgenia_muralis_gctA
7537,Georgenia_muralis,hbd,252.9,NZ_RKRA01000001.1_3112/346-610,Georgenia_muralis_hbd
7538,Georgenia_muralis,kdd,23.4,NZ_RKRA01000001.1_2027/63-83,Georgenia_muralis_kdd
7539,Georgenia_muralis,ptb,90.4,NZ_RKRA01000001.1_2038/369-694,Georgenia_muralis_ptb
7540,Georgenia_muralis,thl,496.8,NZ_RKRA01000001.1_1636/13-401,Georgenia_muralis_thl
7541,Georgenia_satyanarayanai,abfH,122.3,NZ_VUKC01000007.1_3/535-766,Georgenia_satyanarayanai_abfH
7542,Georgenia_satyanarayanai,bcd,91.7,NZ_VUKC01000002.1_73/118-498,Georgenia_satyanarayanai_bcd
7543,Georgenia_satyanarayanai,buk,78.5,NZ_VUKC01000001.1_230/2-24,Georgenia_satyanarayanai_buk
7544,Georgenia_satyanarayanai,cro,224.5,NZ_VUKC01000001.1_481/1-63,Georgenia_satyanarayanai_cro
7545,Georgenia_satyanarayanai,gcdA,107.9,NZ_VUKC01000007.1_70/41-517,Georgenia_satyanarayanai_gcdA
7546,Georgenia_satyanarayanai,hbd,258.1,NZ_VUKC01000006.1_159/317-582,Georgenia_satyanarayanai_hbd
7547,Georgenia_satyanarayanai,kal,15.5,NZ_VUKC01000004.1_119/43-95,Georgenia_satyanarayanai_kal
7548,Georgenia_satyanarayanai,kce,14.0,NZ_VUKC01000003.1_73/86-154,Georgenia_satyanarayanai_kce
7549,Georgenia_satyanarayanai,kdd,23.4,NZ_VUKC01000001.1_438/162-271,Georgenia_satyanarayanai_kdd
7550,Georgenia_satyanarayanai,ptb,96.9,NZ_VUKC01000001.1_231/367-434,Georgenia_satyanarayanai_ptb
7551,Georgenia_satyanarayanai,thl,316.3,NZ_VUKC01000002.1_75/4-431,Georgenia_satyanarayanai_thl
7552,Glutamicibacter_protophormiae,abfD,202.0,NZ_CP069806.1_2781/1-477,Glutamicibacter_protophormiae_abfD
7553,Glutamicibacter_protophormiae,abfT,115.6,NZ_CP069806.1_3411/64-144,Glutamicibacter_protophormiae_abfT
7554,Glutamicibacter_protophormiae,atoA,274.2,NZ_CP069806.1_2846/4-209,Glutamicibacter_protophormiae_atoA
7555,Glutamicibacter_protophormiae,atoD,251.1,NZ_CP069806.1_386/7-218,Glutamicibacter_protophormiae_atoD
7556,Glutamicibacter_protophormiae,bcd,476.8,NZ_CP069806.1_966/1-382,Glutamicibacter_protophormiae_bcd
7557,Glutamicibacter_protophormiae,but,96.4,NZ_CP069806.1_3411/50-149,Glutamicibacter_protophormiae_but
7558,Glutamicibacter_protophormiae,cro,358.0,NZ_CP069806.1_39/4-262,Glutamicibacter_protophormiae_cro
7559,Glutamicibacter_protophormiae,gcdA,151.2,NZ_CP069806.1_3154/31-426,Glutamicibacter_protophormiae_gcdA
7560,Glutamicibacter_protophormiae,gcdB,76.1,NZ_CP069806.1_3288/91-241,Glutamicibacter_protophormiae_gcdB
7561,Glutamicibacter_protophormiae,gctA,114.9,NZ_CP069806.1_3287/4-267,Glutamicibacter_protophormiae_gctA
7562,Glutamicibacter_protophormiae,gctB,76.1,NZ_CP069806.1_3288/91-241,Glutamicibacter_protophormiae_gctB
7563,Glutamicibacter_protophormiae,hbd,359.7,NZ_CP069806.1_613/1-285,Glutamicibacter_protophormiae_hbd
7564,Glutamicibacter_protophormiae,kal,37.6,NZ_CP069806.1_2675/39-73,Glutamicibacter_protophormiae_kal
7565,Glutamicibacter_protophormiae,kamA,12.3,NZ_CP069806.1_2921/164-197,Glutamicibacter_protophormiae_kamA
7566,Glutamicibacter_protophormiae,kdd,20.5,NZ_CP069806.1_3176/164-282,Glutamicibacter_protophormiae_kdd
7567,Glutamicibacter_protophormiae,thl,517.9,NZ_CP069806.1_2445/1-406,Glutamicibacter_protophormiae_thl
7568,Gordonia_rubripertincta,abfD,141.2,NZ_CP059694.1_4264/39-464,Gordonia_rubripertincta_abfD
7569,Gordonia_rubripertincta,abfH,110.5,NZ_CP059694.1_3887/95-388,Gordonia_rubripertincta_abfH
7570,Gordonia_rubripertincta,abfT,156.3,NZ_CP059694.1_3512/9-177,Gordonia_rubripertincta_abfT
7571,Gordonia_rubripertincta,atoA,264.7,NZ_CP059694.1_365/4-208,Gordonia_rubripertincta_atoA
7572,Gordonia_rubripertincta,atoD,235.5,NZ_CP059694.1_366/6-235,Gordonia_rubripertincta_atoD
7573,Gordonia_rubripertincta,bcd,553.9,NZ_CP059694.1_1943/11-386,Gordonia_rubripertincta_bcd
7574,Gordonia_rubripertincta,buk,68.5,NZ_CP059694.1_518/177-338,Gordonia_rubripertincta_buk
7575,Gordonia_rubripertincta,but,116.0,NZ_CP059694.1_3512/10-181,Gordonia_rubripertincta_but
7576,Gordonia_rubripertincta,cro,379.7,NZ_CP059694.1_370/1-257,Gordonia_rubripertincta_cro
7577,Gordonia_rubripertincta,gcdA,158.1,NZ_CP059694.1_4429/31-460,Gordonia_rubripertincta_gcdA
7578,Gordonia_rubripertincta,gcdB,50.0,NZ_CP059694.1_225/97-249,Gordonia_rubripertincta_gcdB
7579,Gordonia_rubripertincta,gctA,89.0,NZ_CP059694.1_224/4-274,Gordonia_rubripertincta_gctA
7580,Gordonia_rubripertincta,gctB,50.0,NZ_CP059694.1_225/97-249,Gordonia_rubripertincta_gctB
7581,Gordonia_rubripertincta,hbd,371.3,NZ_CP059694.1_337/1-281,Gordonia_rubripertincta_hbd
7582,Gordonia_rubripertincta,kdd,24.2,NZ_CP059694.1_541/168-268,Gordonia_rubripertincta_kdd
7583,Gordonia_rubripertincta,ptb,94.1,NZ_CP059694.1_519/397-719,Gordonia_rubripertincta_ptb
7584,Gordonia_rubripertincta,thl,544.0,NZ_CP059694.1_3878/7-396,Gordonia_rubripertincta_thl
7585,Gordonia_terrae,abfD,282.2,NZ_CABEIC010000002.1_839/1-458,Gordonia_terrae_abfD
7586,Gordonia_terrae,abfH,107.0,NZ_CABEIC010000002.1_2009/93-388,Gordonia_terrae_abfH
7587,Gordonia_terrae,atoA,285.9,NZ_CABEIC010000002.1_1330/12-219,Gordonia_terrae_atoA
7588,Gordonia_terrae,atoD,226.9,NZ_CABEIC010000002.1_4323/26-252,Gordonia_terrae_atoD
7589,Gordonia_terrae,bcd,551.4,NZ_CABEIC010000002.1_1127/11-386,Gordonia_terrae_bcd
7590,Gordonia_terrae,buk,73.3,NZ_CABEIC010000002.1_4555/177-341,Gordonia_terrae_buk
7591,Gordonia_terrae,cro,366.4,NZ_CABEIC010000002.1_4327/2-257,Gordonia_terrae_cro
7592,Gordonia_terrae,gcdA,154.6,NZ_CABEIC010000002.1_1457/32-502,Gordonia_terrae_gcdA
7593,Gordonia_terrae,gcdB,51.5,NZ_CABEIC010000002.1_4099/97-249,Gordonia_terrae_gcdB
7594,Gordonia_terrae,gctA,77.6,NZ_CABEIC010000002.1_4098/4-286,Gordonia_terrae_gctA
7595,Gordonia_terrae,gctB,51.5,NZ_CABEIC010000002.1_4099/97-249,Gordonia_terrae_gctB
7596,Gordonia_terrae,hbd,360.1,NZ_CABEIC010000002.1_851/1-281,Gordonia_terrae_hbd
7597,Gordonia_terrae,kal,24.6,NZ_CABEIC010000002.1_4149/55-120,Gordonia_terrae_kal
7598,Gordonia_terrae,kdd,18.9,NZ_CABEIC010000002.1_159/174-276,Gordonia_terrae_kdd
7599,Gordonia_terrae,ptb,99.7,NZ_CABEIC010000002.1_4556/396-723,Gordonia_terrae_ptb
7600,Gordonia_terrae,thl,534.9,NZ_CABEIC010000002.1_2018/8-396,Gordonia_terrae_thl
7601,Gordonibacter_pamelaeae,abfH,136.2,NZ_PPTS01000005.1_160/72-288,Gordonibacter_pamelaeae_abfH
7602,Gordonibacter_pamelaeae,bcd,292.4,NZ_PPTS01000002.1_483/1-374,Gordonibacter_pamelaeae_bcd
7603,Gordonibacter_pamelaeae,buk,82.4,NZ_PPTS01000007.1_71/162-322,Gordonibacter_pamelaeae_buk
7604,Gordonibacter_pamelaeae,cro,217.1,NZ_PPTS01000008.1_128/12-273,Gordonibacter_pamelaeae_cro
7605,Gordonibacter_pamelaeae,hbd,20.3,NZ_PPTS01000007.1_221/1-40,Gordonibacter_pamelaeae_hbd
7606,Gordonibacter_pamelaeae,hgdB,85.7,NZ_PPTS01000003.1_287/61-423,Gordonibacter_pamelaeae_hgdB
7607,Gordonibacter_pamelaeae,hgdC,220.1,NZ_PPTS01000003.1_289/5-255,Gordonibacter_pamelaeae_hgdC
7608,Gordonibacter_pamelaeae,kamA,15.7,NZ_PPTS01000006.1_49/89-152,Gordonibacter_pamelaeae_kamA
7609,Gordonibacter_pamelaeae,kamE,23.7,NZ_PPTS01000004.1_54/115-194,Gordonibacter_pamelaeae_kamE
7610,Gordonibacter_pamelaeae,ptb,87.1,NZ_PPTS01000007.1_70/5-329,Gordonibacter_pamelaeae_ptb
7611,Gordonibacter_pamelaeae,thl,31.4,NZ_PPTS01000003.1_58/164-208,Gordonibacter_pamelaeae_thl
7612,Granulicatella-adiacens-ATCC-49175-MAF-2,abfH,129.6,1_1021/460-759,Granulicatella-adiacens-ATCC-49175-MAF-2_abfH
7613,Granulicatella-adiacens-ATCC-49175-MAF-2,abfT,20.2,1_152/54-323,Granulicatella-adiacens-ATCC-49175-MAF-2_abfT
7614,Granulicatella-adiacens-ATCC-49175-MAF-2,atoA,17.2,1_152/161-195,Granulicatella-adiacens-ATCC-49175-MAF-2_atoA
